cohort,skill_id,skill_dirname,skill_name,author,stars,updated_at,github_url,skill_url,file_count,dir_count,max_depth,total_bytes,local_content_path,has_skill_md,skill_md_relpath,skill_md_lines,skill_md_words,heading_count,code_fence_count,ordered_list_count,bullet_list_count,step_signal_count,example_signal_count,boundary_signal_count,placeholder_count,version_mention_count,license_mention_count,has_scripts,has_templates,has_docs,has_config,has_license_file,taxonomy_labels,security_positive_score,security_risk_score,has_security_risk_signal
random,helixdevelopment-helixagent-skills-plugins-devops-load-balancer-configurator-configuring-load-balancers-skill-md,helixdevelopment-helixagent-skills-plugins-devops-load-balancer-configurator-configuring-load-balancers-skill-md,configuring-load-balancers,HelixDevelopment,0,1768511300,https://github.com/HelixDevelopment/HelixAgent/tree/main/skills/plugins/devops/load-balancer-configurator/configuring-load-balancers,https://skillsmp.com/skills/helixdevelopment-helixagent-skills-plugins-devops-load-balancer-configurator-configuring-load-balancers-skill-md,1,0,1,2255,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/helixdevelopment-helixagent-skills-plugins-devops-load-balancer-configurator-configuring-load-balancers-skill-md/content,True,SKILL.md,58,296,9,1,8,11,0,5,0,4,1,1,False,False,False,False,False,devops_infra;documentation_writing,1,0,False
random,helixdevelopment-helixagent-skills-plugins-saas-packs-openrouter-pack-openrouter-usage-analytics-skill-md,helixdevelopment-helixagent-skills-plugins-saas-packs-openrouter-pack-openrouter-usage-analytics-skill-md,openrouter-usage-analytics,HelixDevelopment,0,1768511300,https://github.com/HelixDevelopment/HelixAgent/tree/main/skills/plugins/saas-packs/openrouter-pack/openrouter-usage-analytics,https://skillsmp.com/skills/helixdevelopment-helixagent-skills-plugins-saas-packs-openrouter-pack-openrouter-usage-analytics-skill-md,1,0,1,1656,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/helixdevelopment-helixagent-skills-plugins-saas-packs-openrouter-pack-openrouter-usage-analytics-skill-md/content,True,SKILL.md,52,198,8,0,5,9,2,5,0,2,1,1,False,False,False,False,False,coding_dev;documentation_writing;research_analysis;integration_tools,1,0,False
random,helixdevelopment-helixagent-skills-plugins-saas-packs-skill-databases-windsurf-release-automation-skill-md,helixdevelopment-helixagent-skills-plugins-saas-packs-skill-databases-windsurf-release-automation-skill-md,windsurf-release-automation,HelixDevelopment,0,1768511300,https://github.com/HelixDevelopment/HelixAgent/tree/main/skills/plugins/saas-packs/skill-databases/windsurf-release-automation,https://skillsmp.com/skills/helixdevelopment-helixagent-skills-plugins-saas-packs-skill-databases-windsurf-release-automation-skill-md,1,0,1,2031,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/helixdevelopment-helixagent-skills-plugins-saas-packs-skill-databases-windsurf-release-automation-skill-md/content,True,SKILL.md,58,243,8,0,5,13,0,3,0,3,1,1,False,False,False,False,False,coding_dev;devops_infra;documentation_writing;workflow_automation,0,0,False
random,helixdevelopment-helixagent-skills-plugins-saas-packs-supabase-pack-supabase-performance-tuning-skill-md,helixdevelopment-helixagent-skills-plugins-saas-packs-supabase-pack-supabase-performance-tuning-skill-md,supabase-performance-tuning,HelixDevelopment,0,1768511300,https://github.com/HelixDevelopment/HelixAgent/tree/main/skills/plugins/saas-packs/supabase-pack/supabase-performance-tuning,https://skillsmp.com/skills/helixdevelopment-helixagent-skills-plugins-saas-packs-supabase-pack-supabase-performance-tuning-skill-md,1,0,1,1599,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/helixdevelopment-helixagent-skills-plugins-saas-packs-supabase-pack-supabase-performance-tuning-skill-md/content,True,SKILL.md,54,190,11,0,0,11,4,3,0,2,1,1,False,False,False,False,False,coding_dev;documentation_writing;integration_tools,0,0,False
random,henriquemoreira-f-droid-factory-template-skills-browser-skill-md,henriquemoreira-f-droid-factory-template-skills-browser-skill-md,browser,HenriqueMoreira-f,1,1767149463,https://github.com/HenriqueMoreira-f/droid-factory-template/tree/main/skills/browser,https://skillsmp.com/skills/henriquemoreira-f-droid-factory-template-skills-browser-skill-md,4091,364,8,43398427,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/henriquemoreira-f-droid-factory-template-skills-browser-skill-md/content,True,SKILL.md,66,262,7,10,0,7,1,2,1,0,0,0,True,True,True,True,True,coding_dev;documentation_writing;research_analysis;workflow_automation,1,0,False
random,hgriff0n-velopitt-agent-skills-context-health-monitor-skill-md,hgriff0n-velopitt-agent-skills-context-health-monitor-skill-md,context-health-monitor,hGriff0n,0,1770209025,https://github.com/hGriff0n/velopitt/tree/main/.agent/skills/context-health-monitor,https://skillsmp.com/skills/hgriff0n-velopitt-agent-skills-context-health-monitor-skill-md,1,0,1,2367,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/hgriff0n-velopitt-agent-skills-context-health-monitor-skill-md/content,True,SKILL.md,92,313,15,2,16,11,2,0,1,0,0,0,False,False,False,False,False,documentation_writing;workflow_automation;integration_tools,1,0,False
random,hieutrtr-ai1-skills-skills-react-testing-patterns-skill-md,hieutrtr-ai1-skills-skills-react-testing-patterns-skill-md,react-testing-patterns,hieutrtr,8,1770242550,https://github.com/hieutrtr/ai1-skills/tree/main/skills/react-testing-patterns,https://skillsmp.com/skills/hieutrtr-ai1-skills-skills-react-testing-patterns-skill-md,4,1,2,23134,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/hieutrtr-ai1-skills-skills-react-testing-patterns-skill-md/content,True,SKILL.md,375,1195,16,28,7,21,0,8,4,5,1,1,True,True,True,False,False,coding_dev;documentation_writing;workflow_automation,1,0,False
random,hmcts-opal-frontend-codex-skills-opal-frontend-opal-frontend-execplan-skill-md,hmcts-opal-frontend-codex-skills-opal-frontend-opal-frontend-execplan-skill-md,opal-frontend-execplan,hmcts,8,1770388029,https://github.com/hmcts/opal-frontend/tree/master/.codex/skills/opal-frontend/opal-frontend-execplan,https://skillsmp.com/skills/hmcts-opal-frontend-codex-skills-opal-frontend-opal-frontend-execplan-skill-md,2,1,2,15032,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/hmcts-opal-frontend-codex-skills-opal-frontend-opal-frontend-execplan-skill-md/content,True,SKILL.md,13,56,3,0,0,2,0,0,0,0,0,0,False,False,True,False,False,domain_specific,0,0,False
random,hnabyz-bot-gate-drv-claude-skills-moai-lang-ruby-skill-md,hnabyz-bot-gate-drv-claude-skills-moai-lang-ruby-skill-md,moai-lang-ruby,hnabyz-bot,0,1769244144,https://github.com/hnabyz-bot/gate_drv/tree/master/.claude/skills/moai-lang-ruby,https://skillsmp.com/skills/hnabyz-bot-gate-drv-claude-skills-moai-lang-ruby-skill-md,5,1,2,71013,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/hnabyz-bot-gate-drv-claude-skills-moai-lang-ruby-skill-md/content,True,SKILL.md,195,1257,13,0,0,38,0,0,0,0,18,0,False,False,False,False,False,coding_dev;data_ml_ai,5,2,True
random,homericintelligence-projectodyssey-claude-skills-worktree-sync-skill-md,homericintelligence-projectodyssey-claude-skills-worktree-sync-skill-md,worktree-sync,HomericIntelligence,13,1766305469,https://github.com/HomericIntelligence/ProjectOdyssey/tree/main/.claude/skills/worktree-sync,https://skillsmp.com/skills/homericintelligence-projectodyssey-claude-skills-worktree-sync-skill-md,1,0,1,2450,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/homericintelligence-projectodyssey-claude-skills-worktree-sync-skill-md/content,True,SKILL.md,89,323,18,4,5,12,1,0,1,0,0,0,False,False,False,False,False,workflow_automation,2,0,False
random,hoodini-ai-agents-skills-skills-copilot-sdk-skill-md,hoodini-ai-agents-skills-skills-copilot-sdk-skill-md,copilot-sdk,hoodini,87,1769352397,https://github.com/hoodini/ai-agents-skills/tree/master/skills/copilot-sdk,https://skillsmp.com/skills/hoodini-ai-agents-skills-skills-copilot-sdk-skill-md,1,0,1,22409,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/hoodini-ai-agents-skills-skills-copilot-sdk-skill-md/content,True,SKILL.md,863,2569,63,82,15,6,5,0,0,6,36,0,False,False,False,False,False,coding_dev;data_ml_ai;workflow_automation;product_design;integration_tools,0,0,False
random,hookvibe-hookcode-gemini-skills-ui-ux-pro-max-skill-md,hookvibe-hookcode-gemini-skills-ui-ux-pro-max-skill-md,ui-ux-pro-max,hookvibe,1,1770261796,https://github.com/hookvibe/hookcode/tree/main/.gemini/skills/ui-ux-pro-max,https://skillsmp.com/skills/hookvibe-hookcode-gemini-skills-ui-ux-pro-max-skill-md,28,3,3,491923,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/hookvibe-hookcode-gemini-skills-ui-ux-pro-max-skill-md/content,True,SKILL.md,42,191,8,2,0,13,0,0,0,0,1,0,True,False,False,False,False,coding_dev;workflow_automation;product_design,0,0,False
random,hopecollector-proj-piercer-github-skills-piercer-integration-test-skill-md,hopecollector-proj-piercer-github-skills-piercer-integration-test-skill-md,piercer-integration-test,HopeCollector,0,1769658486,https://github.com/HopeCollector/proj_piercer/tree/main/.github/skills/piercer-integration-test,https://skillsmp.com/skills/hopecollector-proj-piercer-github-skills-piercer-integration-test-skill-md,1,0,1,4578,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/hopecollector-proj-piercer-github-skills-piercer-integration-test-skill-md/content,True,SKILL.md,151,426,16,10,32,4,0,0,0,3,16,0,False,False,False,False,False,coding_dev;integration_tools,0,2,True
random,hotaritobu-musix-js-claude-skills-pr-creator-skill-md,hotaritobu-musix-js-claude-skills-pr-creator-skill-md,pr-creator,HotariTobu,0,1766361534,https://github.com/HotariTobu/musix.js/tree/main/.claude/skills/pr-creator,https://skillsmp.com/skills/hotaritobu-musix-js-claude-skills-pr-creator-skill-md,5,1,2,1954,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/hotaritobu-musix-js-claude-skills-pr-creator-skill-md/content,True,SKILL.md,33,176,4,0,10,0,0,0,0,0,0,0,False,True,False,False,False,coding_dev;documentation_writing;workflow_automation,3,0,False
random,houfu-blog-alt-counsel-claude-skills-backlink-curating-skill-md,houfu-blog-alt-counsel-claude-skills-backlink-curating-skill-md,curating-backlinks-for-a-post,houfu,1,1760917878,https://github.com/houfu/blog-alt-counsel/tree/main/.claude/skills/backlink_curating,https://skillsmp.com/skills/houfu-blog-alt-counsel-claude-skills-backlink-curating-skill-md,1,0,1,1357,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/houfu-blog-alt-counsel-claude-skills-backlink-curating-skill-md/content,True,SKILL.md,25,238,4,0,5,2,0,0,2,0,0,0,False,False,False,False,False,documentation_writing;workflow_automation,0,0,False
random,hummbl-dev-hummbl-agent-skills-de-decomposition-de15-decision-tree-expansion-skill-md,hummbl-dev-hummbl-agent-skills-de-decomposition-de15-decision-tree-expansion-skill-md,de15-decision-tree-expansion,hummbl-dev,1,1769821127,https://github.com/hummbl-dev/hummbl-agent/tree/main/skills/DE-decomposition/de15-decision-tree-expansion,https://skillsmp.com/skills/hummbl-dev-hummbl-agent-skills-de-decomposition-de15-decision-tree-expansion-skill-md,1,0,1,3176,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/hummbl-dev-hummbl-agent-skills-de-decomposition-de15-decision-tree-expansion-skill-md/content,True,SKILL.md,116,407,19,14,0,22,3,2,0,0,1,0,False,False,False,False,False,coding_dev;data_ml_ai;documentation_writing;workflow_automation;integration_tools,2,0,False
random,hummbl-dev-hummbl-agent-skills-re-recursion-re7-self-referential-logic-skill-md,hummbl-dev-hummbl-agent-skills-re-recursion-re7-self-referential-logic-skill-md,re7-self-referential-logic,hummbl-dev,1,1769821127,https://github.com/hummbl-dev/hummbl-agent/tree/main/skills/RE-recursion/re7-self-referential-logic,https://skillsmp.com/skills/hummbl-dev-hummbl-agent-skills-re-recursion-re7-self-referential-logic-skill-md,1,0,1,3178,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/hummbl-dev-hummbl-agent-skills-re-recursion-re7-self-referential-logic-skill-md/content,True,SKILL.md,116,410,19,14,0,22,3,2,0,0,1,0,False,False,False,False,False,coding_dev;data_ml_ai;documentation_writing;workflow_automation;integration_tools,2,0,False
random,hutchic-cursor-cursor-skills-skills-sh-find-skills-skill-md,hutchic-cursor-cursor-skills-skills-sh-find-skills-skill-md,find-skills,hutchic,0,1770244603,https://github.com/hutchic/.cursor/tree/main/.cursor/skills/skills-sh/find-skills,https://skillsmp.com/skills/hutchic-cursor-cursor-skills-skills-sh-find-skills-skill-md,1,0,1,5006,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/hutchic-cursor-cursor-skills-skills-sh-find-skills-skill-md/content,True,SKILL.md,137,762,12,10,12,13,5,4,0,0,0,0,False,False,False,False,False,coding_dev;devops_infra;documentation_writing;workflow_automation;product_design;integration_tools,1,0,False
random,hwj123hwj-custom-skills-bjtuo-classroom-query-skill-md,hwj123hwj-custom-skills-bjtuo-classroom-query-skill-md,bjtuo-classroom-query,hwj123hwj,0,1770558282,https://github.com/hwj123hwj/custom-skills/tree/main/bjtuo-classroom-query,https://skillsmp.com/skills/hwj123hwj-custom-skills-bjtuo-classroom-query-skill-md,4,3,2,23682,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/hwj123hwj-custom-skills-bjtuo-classroom-query-skill-md/content,True,SKILL.md,49,116,8,4,0,6,0,0,0,0,0,0,True,False,True,True,False,domain_specific,0,2,True
random,hyper-light-sylk-agents-guide-skillfiles-help-skill-md,hyper-light-sylk-agents-guide-skillfiles-help-skill-md,help,hyper-light,0,1768636004,https://github.com/hyper-light/sylk/tree/main/agents/guide/skillfiles/help,https://skillsmp.com/skills/hyper-light-sylk-agents-guide-skillfiles-help-skill-md,1,0,1,363,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/hyper-light-sylk-agents-guide-skillfiles-help-skill-md/content,True,SKILL.md,16,52,3,0,0,3,0,0,0,0,0,0,False,False,False,False,False,workflow_automation,0,0,False
random,iamruinous-nix-config-opencode-skills-encrypt-secret-skill-md,iamruinous-nix-config-opencode-skills-encrypt-secret-skill-md,encrypt-secret,iamruinous,6,1770169078,https://github.com/iamruinous/nix-config/tree/main/.opencode/skills/encrypt-secret,https://skillsmp.com/skills/iamruinous-nix-config-opencode-skills-encrypt-secret-skill-md,1,0,1,11863,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/iamruinous-nix-config-opencode-skills-encrypt-secret-skill-md/content,True,SKILL.md,442,1278,64,38,4,13,6,2,1,15,1,0,False,False,False,False,False,coding_dev;devops_infra;security;workflow_automation;integration_tools,0,50,True
random,ibiface-tech-paracle-packages-paracle-meta-skills-meta-generation-skill-md,ibiface-tech-paracle-packages-paracle-meta-skills-meta-generation-skill-md,meta-generation,IbIFACE-Tech,0,1767916726,https://github.com/IbIFACE-Tech/paracle/tree/main/packages/paracle_meta/skills/meta-generation,https://skillsmp.com/skills/ibiface-tech-paracle-packages-paracle-meta-skills-meta-generation-skill-md,1,0,1,4191,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ibiface-tech-paracle-packages-paracle-meta-skills-meta-generation-skill-md/content,True,SKILL.md,165,477,20,16,7,23,0,0,0,7,3,1,False,False,False,False,False,coding_dev;devops_infra;data_ml_ai;security;workflow_automation;integration_tools,7,4,True
random,ibraschwan-ucp-plugin-skills-ucp-schema-skill-md,ibraschwan-ucp-plugin-skills-ucp-schema-skill-md,ucp-schema-design,ibraschwan,0,1768523866,https://github.com/ibraschwan/ucp-plugin/tree/main/skills/ucp-schema,https://skillsmp.com/skills/ibraschwan-ucp-plugin-skills-ucp-schema-skill-md,4,2,2,15767,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ibraschwan-ucp-plugin-skills-ucp-schema-skill-md/content,True,SKILL.md,139,484,15,12,12,4,0,5,0,0,1,0,False,True,True,True,False,documentation_writing,1,0,False
random,ihainan-aaai-scholar-analyzer-claude-skills-pdf-to-markdown-skill-md,ihainan-aaai-scholar-analyzer-claude-skills-pdf-to-markdown-skill-md,pdf-to-markdown,ihainan,1,1768543933,https://github.com/ihainan/AAAI-Scholar-Analyzer/tree/main/.claude/skills/pdf-to-markdown,https://skillsmp.com/skills/ihainan-aaai-scholar-analyzer-claude-skills-pdf-to-markdown-skill-md,2,1,2,6936,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ihainan-aaai-scholar-analyzer-claude-skills-pdf-to-markdown-skill-md/content,True,SKILL.md,95,359,17,12,10,2,0,2,0,0,2,0,True,False,False,False,False,coding_dev;documentation_writing,1,0,False
random,ikram-alam-the-evolution-of-todo-mastering-spec-driven-development-cloud-native-ai-claude-skills-deploying-kafka-k8s-skill-md,ikram-alam-the-evolution-of-todo-mastering-spec-driven-development-cloud-native-ai-claude-skills-deploying-kafka-k8s-skill-md,deploying-kafka-k8s,Ikram-Alam,0,1770279879,https://github.com/Ikram-Alam/The-Evolution-of-Todo-Mastering-Spec-Driven-Development-Cloud-Native-AI/tree/main/.claude/skills/deploying-kafka-k8s,https://skillsmp.com/skills/ikram-alam-the-evolution-of-todo-mastering-spec-driven-development-cloud-native-ai-claude-skills-deploying-kafka-k8s-skill-md,2,1,2,8299,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ikram-alam-the-evolution-of-todo-mastering-spec-driven-development-cloud-native-ai-claude-skills-deploying-kafka-k8s-skill-md/content,True,SKILL.md,310,949,42,32,0,12,0,1,4,0,12,0,True,False,False,False,False,devops_infra;security;workflow_automation,4,0,False
random,imrenagi-skills-skills-go-development-skill-md,imrenagi-skills-skills-go-development-skill-md,go-development,imrenagi,0,1769266950,https://github.com/imrenagi/skills/tree/main/skills/go-development,https://skillsmp.com/skills/imrenagi-skills-skills-go-development-skill-md,4,1,2,11118,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/imrenagi-skills-skills-go-development-skill-md/content,True,SKILL.md,33,210,4,0,3,4,0,1,0,0,0,0,False,False,True,False,False,coding_dev,0,0,False
random,inkeep-agents-agents-skills-next-cache-components-skill-md,inkeep-agents-agents-skills-next-cache-components-skill-md,next-cache-components,inkeep,917,1769517783,https://github.com/inkeep/agents/tree/main/.agents/skills/next-cache-components,https://skillsmp.com/skills/inkeep-agents-agents-skills-next-cache-components-skill-md,1,0,1,7616,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/inkeep-agents-agents-skills-next-cache-components-skill-md/content,True,SKILL.md,360,858,25,40,0,9,13,1,0,14,0,0,False,False,False,False,False,coding_dev;devops_infra,8,0,False
random,intent-solutions-io-plugins-nixtla-010-archive-backups-20251108-plugin-enhancements-plugin-backups-ai-sdk-agents-20251019-193634-skills-skill-adapter-skill-md,intent-solutions-io-plugins-nixtla-010-archive-backups-20251108-plugin-enhancements-plugin-backups-ai-sdk-agents-20251019-193634-skills-skill-adapter-skill-md,orchestrating-multi-agent-systems,intent-solutions-io,6,1768005419,https://github.com/intent-solutions-io/plugins-nixtla/tree/main/010-archive/backups-20251108/plugin-enhancements/plugin-backups/ai-sdk-agents_20251019_193634/skills/skill-adapter,https://skillsmp.com/skills/intent-solutions-io-plugins-nixtla-010-archive-backups-20251108-plugin-enhancements-plugin-backups-ai-sdk-agents-20251019-193634-skills-skill-adapter-skill-md,1,0,1,3326,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/intent-solutions-io-plugins-nixtla-010-archive-backups-20251108-plugin-enhancements-plugin-backups-ai-sdk-agents-20251019-193634-skills-skill-adapter-skill-md/content,True,SKILL.md,54,467,8,0,9,8,0,3,1,0,0,0,False,False,False,False,False,coding_dev;devops_infra;research_analysis;workflow_automation;integration_tools,1,0,False
random,invigoworks-invigo-marketplace-plugins-bitda-plan-master-skills-plan-developer-skill-md,invigoworks-invigo-marketplace-plugins-bitda-plan-master-skills-plan-developer-skill-md,plan-developer,invigoworks,0,1770746553,https://github.com/invigoworks/invigo-marketplace/tree/main/plugins/bitda-plan-master/skills/plan-developer,https://skillsmp.com/skills/invigoworks-invigo-marketplace-plugins-bitda-plan-master-skills-plan-developer-skill-md,12,1,2,170745,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/invigoworks-invigo-marketplace-plugins-bitda-plan-master-skills-plan-developer-skill-md/content,True,SKILL.md,609,2412,59,30,41,63,10,0,1,0,18,0,False,True,True,False,False,coding_dev;security;documentation_writing;product_design;integration_tools,2,0,False
random,involvex-involvex-claude-marketplace-plugins-seo-skills-analytics-interpretation-skill-md,involvex-involvex-claude-marketplace-plugins-seo-skills-analytics-interpretation-skill-md,analytics-interpretation,involvex,1,1766846685,https://github.com/involvex/involvex-claude-marketplace/tree/main/plugins/seo/skills/analytics-interpretation,https://skillsmp.com/skills/involvex-involvex-claude-marketplace-plugins-seo-skills-analytics-interpretation-skill-md,1,0,1,6503,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/involvex-involvex-claude-marketplace-plugins-seo-skills-analytics-interpretation-skill-md/content,True,SKILL.md,210,634,26,12,3,9,1,0,0,5,26,0,False,False,False,False,False,documentation_writing;research_analysis;product_design,0,0,False
random,itsmealee-nova-agent-skills-git-workflow-skill-md,itsmealee-nova-agent-skills-git-workflow-skill-md,git-workflow,itsmeAlee,0,1768686484,https://github.com/itsmeAlee/Nova/tree/main/.agent/skills/git-workflow,https://skillsmp.com/skills/itsmealee-nova-agent-skills-git-workflow-skill-md,1,0,1,504,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/itsmealee-nova-agent-skills-git-workflow-skill-md/content,True,SKILL.md,14,68,1,0,2,5,0,0,0,0,0,0,False,False,False,False,False,coding_dev;workflow_automation;product_design,0,0,False
random,iulspop-production-app-template-postgres-supabase-agents-skills-name-skill-md,iulspop-production-app-template-postgres-supabase-agents-skills-name-skill-md,name,iulspop,0,1770691102,https://github.com/iulspop/production-app-template-postgres-supabase/tree/main/.agents/skills/name,https://skillsmp.com/skills/iulspop-production-app-template-postgres-supabase-agents-skills-name-skill-md,1,0,1,1962,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/iulspop-production-app-template-postgres-supabase-agents-skills-name-skill-md/content,True,SKILL.md,47,235,1,0,0,0,0,0,2,2,0,0,False,True,False,False,False,coding_dev;data_ml_ai,2,0,False
random,j-1000-ralph-claude-code-claude-skills-ralph-skill-md,j-1000-ralph-claude-code-claude-skills-ralph-skill-md,ralph,J-1000,0,1767907318,https://github.com/J-1000/ralph-claude-code/tree/main/.claude/skills/ralph,https://skillsmp.com/skills/j-1000-ralph-claude-code-claude-skills-ralph-skill-md,1,0,1,5103,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/j-1000-ralph-claude-code-claude-skills-ralph-skill-md/content,True,SKILL.md,197,621,14,10,13,20,2,2,1,0,0,0,False,False,False,False,False,coding_dev;workflow_automation;product_design,0,0,False
random,jagreehal-jagreehal-claude-skills-skills-design-exploration-skill-md,jagreehal-jagreehal-claude-skills-skills-design-exploration-skill-md,design-exploration,jagreehal,1,1768521294,https://github.com/jagreehal/jagreehal-claude-skills/tree/main/skills/design-exploration,https://skillsmp.com/skills/jagreehal-jagreehal-claude-skills-skills-design-exploration-skill-md,1,0,1,3858,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jagreehal-jagreehal-claude-skills-skills-design-exploration-skill-md/content,True,SKILL.md,160,496,26,12,3,44,2,0,6,0,1,0,False,False,False,False,False,coding_dev;security;documentation_writing;research_analysis;workflow_automation;integration_tools,9,2,True
random,jakkusakura-skills-git-ops-skill-md,jakkusakura-skills-git-ops-skill-md,git-ops,JakkuSakura,1,1769423788,https://github.com/JakkuSakura/skills/tree/main/git-ops,https://skillsmp.com/skills/jakkusakura-skills-git-ops-skill-md,2,1,2,3420,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jakkusakura-skills-git-ops-skill-md/content,True,SKILL.md,51,250,7,0,0,16,5,0,7,0,0,0,False,False,True,False,False,workflow_automation;integration_tools,6,0,False
random,jamditis-claude-skills-journalism-newsroom-style-skill-md,jamditis-claude-skills-journalism-newsroom-style-skill-md,newsroom-style,jamditis,28,1769720872,https://github.com/jamditis/claude-skills-journalism/tree/master/newsroom-style,https://skillsmp.com/skills/jamditis-claude-skills-journalism-newsroom-style-skill-md,1,0,1,7241,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jamditis-claude-skills-journalism-newsroom-style-skill-md/content,True,SKILL.md,230,1035,23,0,0,57,12,4,6,0,0,0,False,False,False,False,False,documentation_writing,1,0,False
random,jamespacileo-breathe-together-v2-claude-skills-unified-entity-skill-md,jamespacileo-breathe-together-v2-claude-skills-unified-entity-skill-md,unified-entity,jamespacileo,0,1767828137,https://github.com/jamespacileo/breathe-together-v2/tree/main/.claude/skills/unified-entity,https://skillsmp.com/skills/jamespacileo-breathe-together-v2-claude-skills-unified-entity-skill-md,11,2,2,114954,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jamespacileo-breathe-together-v2-claude-skills-unified-entity-skill-md/content,True,SKILL.md,289,1202,26,2,43,80,9,9,2,0,1,0,False,False,False,False,False,coding_dev;documentation_writing;workflow_automation;integration_tools,1,0,False
random,jamie-bitflight-claude-skills-plugins-plugin-creator-skills-implement-refactor-skill-md,jamie-bitflight-claude-skills-plugins-plugin-creator-skills-implement-refactor-skill-md,implement-refactor,Jamie-BitFlight,16,1769653953,https://github.com/Jamie-BitFlight/claude_skills/tree/main/plugins/plugin-creator/skills/implement-refactor,https://skillsmp.com/skills/jamie-bitflight-claude-skills-plugins-plugin-creator-skills-implement-refactor-skill-md,1,0,1,16319,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jamie-bitflight-claude-skills-plugins-plugin-creator-skills-implement-refactor-skill-md/content,True,SKILL.md,413,1569,30,24,24,41,2,2,0,27,0,0,False,False,False,False,False,coding_dev;data_ml_ai;documentation_writing;workflow_automation;integration_tools,4,0,False
random,jamie-bitflight-claude-skills-plugins-python3-development-skills-modernpython-skill-md,jamie-bitflight-claude-skills-plugins-python3-development-skills-modernpython-skill-md,modernpython,Jamie-BitFlight,16,1769374455,https://github.com/Jamie-BitFlight/claude_skills/tree/main/plugins/python3-development/skills/modernpython,https://skillsmp.com/skills/jamie-bitflight-claude-skills-plugins-python3-development-skills-modernpython-skill-md,2,1,2,22546,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jamie-bitflight-claude-skills-plugins-python3-development-skills-modernpython-skill-md/content,True,SKILL.md,199,615,25,20,17,8,0,1,3,2,8,0,False,False,True,False,False,coding_dev;data_ml_ai;documentation_writing;workflow_automation,3,0,False
random,jamiegrand-cleo-web-claude-skills-feature-skill-md,jamiegrand-cleo-web-claude-skills-feature-skill-md,feature,jamiegrand,0,1769345614,https://github.com/jamiegrand/cleo-web/tree/main/.claude/skills/feature,https://skillsmp.com/skills/jamiegrand-cleo-web-claude-skills-feature-skill-md,1,0,1,3950,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jamiegrand-cleo-web-claude-skills-feature-skill-md/content,True,SKILL.md,184,492,14,18,7,43,2,0,0,1,0,0,False,False,False,False,False,coding_dev;data_ml_ai;documentation_writing;workflow_automation;integration_tools,2,0,False
